hotelType,bedType,bed,roomType,view,Master_room_type,room_name,room_master
dormitory shared ,Other,Other,Dormitory,Other,Dormitory,Bunk Bed Mixed Dormitory Shared Bathroom (15 Beds),
dormitory ,Other,Other,Dormitory,Other,Dormitory,Bunk-Bed A-B (Dormitory Room),
dormitory ,Other,Other,Dormitory,Other,Dormitory,Bunk-Bed C (Dormitory Room),
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory -- Female Only,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory (4 Bunk Beds),
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory (4 Person),
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory (Good For 8),
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory 1&2,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory 10 Persons,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory 4-Bed With Bathroom,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory 6 Persons,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory 8 Beds,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory 8 Persons,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory 8-Bed,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory B (8 Beds),
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory For 2 Persons 1 Room - Private Room Type,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory For 3 Persons 1 Room - Private Room Type,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory For 4 Pax,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory Mixed Room  (6 Beds),
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory Mixed Room  (8 Beds),
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory Room (6 Adults),
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory Room With Window,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory Room Without Window,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Dormitory Standard,
dormitory ,twin ,Other,Dormitory,Other,Dormitory,Dormitory Twin,
dormitory ,double ,Other,Dormitory,Other,Dormitory,Double Bed In 8-Bed Dormitory Room,
shared ,double ,Other,Dormitory,Other,Dormitory,Double Bed In 8-Bed Female Shared Room,
dormitory ,double ,Other,Dormitory,Other,Dormitory,Double Bed In Dormitory Room,
dormitory ,double ,Other,Dormitory,Other,Dormitory,Double Bed In Female Dormitory,
dormitory ,double ,Other,Dormitory,Other,Dormitory,Double Bed In Female Dormitory Room,
dormitory ,double ,Other,Dormitory,Other,Dormitory,Double Bed In Mixed Dormitory,
dormitory ,double ,queen ,Dormitory,Other,Dormitory,Double Bunk Bed Mixed Dormitory - Queen Size (Price Per Bed),
dormitory ,Other,Other,Dormitory,Other,Dormitory,Private 2-Bed Dormitory Room,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Private 4 Bedded Dormitory,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Private 4-Bed Dormitory Room,
dormitory shared ,Other,Other,Dormitory,Other,Dormitory,Private 4-Bed Mixed Dormitory-Shared Bathroom.,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Private Dormitory,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Private Dormitory (3 Adults),
dormitory ,Other,Other,Dormitory,Other,Dormitory,Private Dormitory (4 Adults),
dormitory ,Other,Other,Dormitory,Other,Dormitory,Private Dormitory (6 Adults),
dormitory ,Other,Other,Dormitory,Other,Dormitory,Private Dormitory 2 Person,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Private Dormitory Room (6 Adults),
dormitory ,Other,Other,Dormitory,Other,Dormitory,Private Dormitory Room (8 Adults),
dormitory ,Other,Other,Dormitory,Other,Dormitory,Private Dormitory Room 6 Adults,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Private Dormitory Room 8 Adults,
Standart,Other,Other,Dormitory,Other,Dormitory,Private Dormitoryroom (6 Adults),
Standart,Other,Other,Dormitory,Other,Dormitory,Private Dormitoryroom (8 Adults),
dormitory ,single ,Other,Dormitory,Other,Dormitory,Single Bed In 6-Bed Ladies Dormitory Room,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Whole Room Dormitory,
Standart,Other,Other,Dormitory,Other,Dormitory,4 Beds Female Dormitoy Economy,
family shared dormitory shared ,Other,Other,Dormitory,Other,Dormitory,"Family Shared Dormitory, Shared Bathroom",
family dormitory ,Other,Other,Dormitory,Other,Dormitory,Family Dormitory,
family dormitory ,Other,Other,Dormitory,Other,Dormitory,Family Dormitory Room,
shared dormitory ,Other,Other,Dormitory,city ,Dormitory,"Traditional Shared Dormitory, Multiple Bedrooms, City View",
dormitory ,Other,Other,Dormitory,Other,Dormitory,King Bed In Mixed Dormitory Room,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Superior Dormitory,
dormitory ,Other,Other,Dormitory,Other,Dormitory,Superior Dormitory Room,
dormitory ,Other,Other,Dormitory deluxe,Other,Dormitory deluxe,1 Person In 4-Bed Deluxe Dormitory - Mixed,
shared dormitory ,Other,Other,Dormitory deluxe,Other,Dormitory deluxe,"Deluxe Shared Dormitory, 6 Bedrooms",
shared dormitory dorm ,Other,Other,Dormitory deluxe,city ,Dormitory deluxe,"Deluxe Shared Dormitory, Mixed Dorm, City View",
dormitory ,single ,Other,Dormitory deluxe,Other,Dormitory deluxe,Deluxe Single Bed Dormitory Room,
dormitory ,single ,Other,Dormitory deluxe,Other,Dormitory deluxe,Deluxe Single Bed In Female Dormitory Room (Top Bunk),
dormitory ,single ,Other,Dormitory deluxe,Other,Dormitory deluxe,Deluxe Single Bed In Mixed Dormitory Room (Top Bunk),
Standart,Other,Other,Duplex,Other,Duplex,2 Bedroom Duplex,
Standart,Other,Other,Duplex,Other,Duplex,Cabana - Duplex,
Standart,Other,Other,Duplex,Other,Duplex,Duplex 1 Bed Room,
Standart,Other,Other,Duplex,Other,Duplex,Duplex 1 Bedroom,
apartment ,Other,Other,Duplex,Other,Duplex,Duplex 3-Bedroom Apartment,
Standart,Other,Other,Duplex,Other,Duplex,Duplex Cabana,
Standart,Other,Other,Duplex,Other,Duplex,Duplex Chalet ,
Standart,Other,Other,Duplex,Other,Duplex,Duplex Room,
Standart,Other,Other,Duplex,Other,Duplex,"Duplex, 1 Bedroom",
Standart,Other,Other,Duplex,Other,Duplex,"Duplex, 1 Bedroom, Kitchen",
Standart,Other,Other,Duplex,Other,Duplex,"Duplex, 2 Bedrooms",
Standart,Other,Other,Duplex,Other,Duplex,"Duplex, Balcony",
Standart,Other,Other,Exclusive,Other,Exclusive,Exclusive,
Standart,double ,Other,Exclusive,Other,Exclusive,Exclusive Double Room,
Standart,Other,Other,Exclusive,Other,Exclusive,Exclusive Room,
Standart,double ,Other,Exclusive,Other,Exclusive,"Exclusive Room, 1 Double Bed",
Standart,Other,king queen ,Exclusive,Other,Exclusive,"Exclusive Room, 1 King Or 1 Queen Bed",
Standart,twin ,Other,Exclusive,Other,Exclusive,"Exclusive Twin Room, Allergy Friendly",
Standart,twin ,Other,Exclusive,Other,Exclusive,"Exclusive Twin Room, No Windows",
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Exclusive Spa Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Execuplus Suite,
Standart,Other,king ,Exclusive suite,Other,Exclusive suite,Execuplus Suite King,
Standart,twin ,Other,Exclusive suite,Other,Exclusive suite,Execuplus Suite Twin,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,1 Bedroom Executive Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,2 B/R Executive Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,2 Bedroom Executive Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,2-Bedroom Executive Premier Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,3 Bedroom Executive Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Corporate Executive Suite,
Standart,double ,Other,Exclusive suite,Other,Exclusive suite,Double Executive Suite,
Standart,double ,Other,Exclusive suite,Other,Exclusive suite,Double Executive-Suite,
Standart,double twin ,Other,Exclusive suite,Other,Exclusive suite,Double Or Twin Four Seasons Executive Suite,
Standart,double twin ,Other,Exclusive suite,Other,Exclusive suite,Double/Twin Executive-Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive 1 Bed Room Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive 1 Bedroom Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive 3 Bedroom Suite,
club ,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Club Plaza Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Corner Suite,
family ,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Family Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Floor Corner Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive King Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive One Bedroom Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive One-Bedroom Suite - Balcony,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Suite - 1-Bedroom + 1 Living Room,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Suite - 2 B/R.,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Suite - 2-Bedroom,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Suite - Masterpiece 1 King Bed,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Suite (4 Persons),
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Suite (Tower-A).,
Standart,Other,Other,Exclusive suite,city ,Exclusive suite,Executive Suite City View,
Standart,double ,Other,Exclusive suite,Other,Exclusive suite,Executive Suite Double,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Suite King,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Suite One Bedroom,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Suite River View,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Suite Riverview,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Suite Room,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Suite Whirlpool Bathtub,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Suite With 1 King Bed,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Suite With Balcony,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Executive Suite With Breakfast,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,"Executive Suite, 1 Bedroom",
Standart,Other,Other,Exclusive suite,city ,Exclusive suite,"Executive Suite, 1 Bedroom, City View",
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,"Executive Suite, 1 Bedroom, Kitchen",
Standart,double ,Other,Exclusive suite,Other,Exclusive suite,"Executive Suite, 1 Double Bed",
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,"Executive Suite, 1 King Bed",
Standart,Other,Other,Exclusive suite,city ,Exclusive suite,"Executive Suite, 1 King Bed With Sofabed, City View",
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,"Executive Suite, 1 King Bed, Balcony",
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,"Executive Suite, 3 Bedrooms",
Standart,Other,Other,Exclusive suite,city ,Exclusive suite,"Executive Suite, City View",
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,"Executive Suite, Non Smoking, Lake View",
family ,Other,Other,Exclusive suite,Other,Exclusive suite,Family Executive Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Four Seasons Executive Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Grand Executive King Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Grand Executive Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Honeymoon And Executive Business Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,One Bedroom Executive Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,World Executive Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,One Bedroom Suite With Free Executive Lounge,
Standart,Other,Other,Exclusive suite,city ,Exclusive suite,Suite - Executive - City View,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite - Executive - Grand,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite - Executive - Plus,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite - Executive - River View,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite - Executive - Spa,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite - Luxury - Executive,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite 1 Bedroom - Executive,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite 1 Bedroom-Executive,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite 1 Bedroom-Executive-Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite 2 Bedrooms - Executive,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite 2 Bedrooms-Executive,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite 3 Bedrooms - Executive,
club ,Other,Other,Exclusive suite,River,Exclusive suite,Suite Club Executive River View Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite Executive Capacity 2,
Standart,Other,Other,Exclusive suite,city ,Exclusive suite,Suite Executive City View,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite Executive Grand,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite Executive One Bedroom,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite Executive Premier,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite Executive Shangri La Wing,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite Executive Spa Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite Executive Three Bedrooms,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite Executive Two Bedrooms,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite Four Seasons Executive,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite Four Seasons Executive Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite One Bedroom Executive,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite River View Executive Shangri La Wing,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite Skyview Executive,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite Two Bedroom Executive,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite Two Bedrooms Executive,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite Urban Executive Suite,
Standart,Other,Other,Exclusive suite,Other,Exclusive suite,Suite World Executive,
Standart,Other,Other,Executive ,Other,Executive ,1 Bedroom Executive,
Standart,Other,Other,Executive ,Other,Executive ,1 Bedroom Executive + Breakfast,
Standart,Other,Other,Executive ,Other,Executive ,1 Br Executive (Tower A),
Standart,Other,king ,Executive ,Other,Executive ,1 King Bed Executive Room Nonsmoking,
Standart,Other,Other,Executive ,Other,Executive ,2 Bedroom Executive,
Standart,Other,Other,Executive ,Other,Executive ,2 Br Executive (Tower A),
Standart,Other,Other,Executive ,Other,Executive ,24 Hours Stay Grand Executive,
Standart,Other,Other,Executive ,Other,Executive ,3 Bedroom Executive,
Standart,Other,Other,Executive ,Other,Executive ,Ansa Executive Room,
Standart,Other,Other,Executive ,Other,Executive ,Damsels Executive Room With Old Quarter View,
Standart,double ,Other,Executive ,Other,Executive ,Double 1 Bedroom-Executive,
Standart,double ,king ,Executive ,Other,Executive ,Double 1 King Bed Executive,
Standart,double ,Other,Executive ,Other,Executive ,Double 2 Bedrooms-Executive,
Standart,double ,Other,Executive ,Other,Executive ,Double Balcony Room Executive,
Standart,double ,Other,Executive ,Other,Executive ,Double Executive,
Standart,double ,Other,Executive ,city ,Executive ,Double Executive City View,
Standart,double ,Other,Executive ,Other,Executive ,Double Executive Corner,
Standart,double ,Other,Executive ,Other,Executive ,Double Executive Jacuzzi,
Standart,double ,king ,Executive ,Other,Executive ,Double Executive King Bed,
Standart,double ,Other,Executive ,Lake ,Executive ,Double Executive Lake View,
Standart,double ,Other,Executive ,Other,Executive ,Double Executive Loft,
Standart,double ,Other,Executive ,Other,Executive ,Double Executive One Bedroom,
Standart,double ,Other,Executive ,Other,Executive ,Double Executive Plus,
Standart,double ,Other,Executive ,Other,Executive ,Double Executive Two Bedrooms,
Standart,double ,Other,Executive ,Other,Executive ,Double Executive-Corner,
Standart,double ,Other,Executive ,Other,Executive ,Double Hilton Executive Plus,
Standart,double twin ,Other,Executive ,Other,Executive ,Double Or Twin Executive,
pool ,double twin ,Other,Executive ,Other,Executive ,Double Or Twin Executive Pool View,
Standart,double twin ,Other,Executive ,Other,Executive ,Double Or Twin Executive Room,
Standart,double twin ,Other,Executive ,Other,Executive ,Double Or Twin Executive Sharing Bedding,
Standart,double twin ,Other,Executive ,Other,Executive ,Double Or Twin Executive Swiss,
Standart,double twin ,Other,Executive ,Other,Executive ,Double Or Twin Executive Two Bedrooms,
Standart,double twin ,Other,Executive ,Other,Executive ,Double Or Twin Grande Room Executive,
Standart,double twin ,Other,Executive ,Other,Executive ,Double Or Twin Grande Room-Executive,
Standart,double twin ,Other,Executive ,Other,Executive ,Double Or Twin Swiss Executive Room,
Standart,double ,Other,Executive ,Park,Executive ,Double Park View Executive,
Standart,double ,Other,Executive ,city ,Executive ,Double Room - Executive - Balcony,
Standart,double ,Other,Executive ,city ,Executive ,Double Room - Executive - City View,
Standart,double ,Other,Executive ,Other,Executive ,Double Room - Executive - Corner,
Standart,double ,Other,Executive ,Other,Executive ,Double Room - Grand - Executive,
Standart,double ,king ,Executive ,Other,Executive ,Double Room King Bed - Executive,
club ,double ,king ,Executive ,Other,Executive ,Double Room King Bed - Executive - Club Room,
Standart,double ,king ,Executive ,Other,Executive ,Double Room King Bed - Plus - Executive,
Standart,double ,queen ,Executive ,city ,Executive ,Double Room Queen Bed - Executive - City View,
Standart,double ,Other,Executive ,Other,Executive ,Double The Bedroom Executive Corner,
Standart,double ,Other,Executive ,Other,Executive ,Double The Bedroom-Executive-Corner,
Standart,double twin ,Other,Executive ,Other,Executive ,Double/Twin Executive,
Standart,Other,Other,Executive ,Other,Executive ,Excecutive Room,
Standart,Other,Other,Executive ,Other,Executive ,Executive,
Standart,twin ,king ,Executive ,Other,Executive ,Executive (King/Twin),
Standart,Other,Other,Executive ,Other,Executive ,Executive + Breakfast,
Standart,Other,king ,Executive ,Other,Executive ,Executive 1 King Bed,
Standart,double ,Other,Executive ,Other,Executive ,Executive 2 Double Beds,
apartment ,Other,Other,Executive ,Other,Executive ,Executive 2-Bedroom Apartment,
Standart,Other,Other,Executive ,Other,Executive ,Executive 53,
Standart,Other,Other,Executive ,Other,Executive ,Executive A,
Standart,Other,Other,Executive ,Other,Executive ,Executive B,
Standart,Other,Other,Executive ,Other,Executive ,Executive Balcony,
Standart,Other,Other,Executive ,Other,Executive ,Executive Balcony Room,
Standart,Other,Other,Executive ,Other,Executive ,Executive Business,
Standart,Other,Other,Executive ,Other,Executive ,Executive Canal View,
Standart,Other,Other,Executive ,city ,Executive ,Executive City View,
Standart,double twin ,Other,Executive ,city ,Executive ,Executive City View Double Or Twin Room With Balcony,
Standart,Other,Other,Executive ,city ,Executive ,Executive City View Foc Late C/O 2pm,
Standart,Other,Other,Executive ,Other,Executive ,Executive Connecting,
Standart,double ,Other,Executive ,Other,Executive ,Executive Corner Double Bed With Breakfast,
Standart,Other,Other,Executive ,Other,Executive ,Executive Corner Room,
Standart,Other,Other,Executive ,Other,Executive ,Executive Corner With Breakfast,
Standart,double ,Other,Executive ,Other,Executive ,Executive Double,
Standart,double ,Other,Executive ,Other,Executive ,Executive Double Bed,
Standart,double ,Other,Executive ,Other,Executive ,Executive Double Moon View,
Standart,double twin ,Other,Executive ,Other,Executive ,Executive Double Or Twin,
Standart,double twin ,Other,Executive ,Other,Executive ,Executive Double Or Twin Bed,
Standart,double twin ,Other,Executive ,city ,Executive ,Executive Double Or Twin City View,
Standart,double twin ,Other,Executive ,Other,Executive ,Executive Double Or Twin Room,
Standart,double twin ,Other,Executive ,Other,Executive ,Executive Double Or Twin Room (Enterior Window),
